f,doe2vec_0,doe2vec_1,doe2vec_2,doe2vec_3,doe2vec_4,doe2vec_5,doe2vec_6,doe2vec_7,doe2vec_8,doe2vec_9,doe2vec_10,doe2vec_11,doe2vec_12,doe2vec_13,doe2vec_14,doe2vec_15,doe2vec_16,doe2vec_17,doe2vec_18,doe2vec_19,doe2vec_20,doe2vec_21,doe2vec_22,doe2vec_23,doe2vec_24,doe2vec_25,doe2vec_26,doe2vec_27,doe2vec_28,doe2vec_29,doe2vec_30,doe2vec_31
p17_p12_i2_i2_a0.25,-0.14028904,-0.06747271,0.09955603,-0.9679762,0.008610293,0.0049082665,-0.3184855,-0.07225175,-0.50996554,1.0317887,0.007763751,-0.1118915,-0.06775875,0.04714601,0.08133328,-0.07043227,0.035692424,-0.07993152,0.030452373,0.30048263,0.29597974,-0.48978764,0.11961118,-0.8900126,-0.11045914,-1.9296501,-0.21836299,0.9074147,0.15314853,1.5543522,0.5082369,-0.031930476
p17_p12_i2_i2_a0.5,0.15963392,-0.14094044,0.0027980506,-0.59010285,0.029364407,-0.0012872908,-0.49361214,-0.026981901,-0.29948074,0.9012662,0.04269906,-0.101980776,-0.06874391,0.054020766,-0.105578035,-0.08411156,-0.62698984,-0.12540352,0.0053765206,0.34434867,0.13761036,-0.76910377,0.095579565,-0.7598131,-0.07193128,-1.7754118,-0.24544297,1.0045644,0.090274006,1.8540816,0.45372015,0.0031037899
p17_p12_i2_i2_a0.75,-0.18248206,-0.42643797,0.41415635,-0.24163714,0.28329244,-0.011846742,-0.39442363,0.017293457,-0.19507045,0.6811951,0.050723806,-0.020580918,-0.067244284,0.06466447,-0.43224224,-0.09861316,-1.9348267,-0.074220866,-0.018230379,0.53537816,0.095357485,-0.6422189,0.040014856,-0.69449306,-0.022475507,-1.4359833,0.25726208,0.94726384,0.05297166,3.0983222,0.45975178,0.043568466
p17_p12_i3_i3_a0.25,-0.6061781,1.3017784,-0.14107752,-0.8575667,-0.047208652,0.0270801,-1.1940514,-0.16796556,-0.30727154,-0.47426748,-0.18995611,-0.014940115,-0.10314406,-0.01142044,-1.1727586,-0.11691696,-0.42091325,-0.14660907,0.09617897,0.43100524,0.15045524,-1.2711923,-0.005332453,-0.29511204,0.02045494,-2.0004575,0.24014594,0.77231133,0.19220477,-0.8528714,-0.022665173,-0.06728116
p17_p12_i3_i3_a0.5,-0.7171388,0.9560819,-0.69747984,-0.7475989,-0.034330882,0.03194521,-1.032454,-0.20703228,-0.22801785,0.4562503,-0.14503385,-0.0057009095,-0.04208875,-0.07436791,-1.1997311,0.0033134588,-0.066468835,-0.16760874,0.12054004,0.56048065,0.87229955,-1.3116014,0.11681675,-0.005149357,-0.009496484,-1.5881822,0.067296505,0.6526651,0.09321763,-1.5930316,0.20767216,0.01810336
p17_p12_i3_i3_a0.75,-0.8408344,0.5078384,0.21718264,-0.31367335,0.2878909,-0.019883843,-0.31362,-0.13172518,0.0707151,1.0628644,-0.112651415,0.08819809,-0.0130056115,-0.020234019,-0.7501521,0.022200175,0.37596688,-0.10637607,0.09124427,0.3895185,1.2136114,-0.5376286,0.12486493,0.3164815,0.01192128,-1.4668332,-0.2391541,0.38277724,0.0116280215,-1.7824738,-0.00020617247,0.052911073
p17_p12_i4_i4_a0.25,0.06764695,-0.93137974,-0.0835732,1.8381418,0.56468236,0.0049264086,-0.014232948,-0.17871892,-0.4241542,1.3065742,-0.13572896,-0.03448721,0.0067527406,0.1455449,-1.1495221,-0.056152876,-0.2768052,-0.1406481,0.077939585,0.5212583,0.56760025,-1.3698008,0.051188864,0.34362733,-0.0831676,-2.2731843,0.26355806,0.7970141,0.06796236,-2.0655143,0.1289074,0.018507434
p17_p12_i4_i4_a0.5,0.48984456,-1.0113271,-0.0067579895,0.93410575,0.546944,-0.012947541,0.014406737,-0.14231494,-0.60978025,0.7845255,-0.09014991,0.022313304,-0.0146821765,0.08940771,-0.89166427,-0.016057428,-0.42369768,-0.108931854,0.092210025,0.265211,0.31657428,-0.82084966,0.06571564,0.5646129,-0.06345957,-1.8386781,-0.33735073,0.703742,0.03378784,-2.055307,-0.20787281,0.071232155
p17_p12_i4_i4_a0.75,0.8151998,-1.331578,-0.017132178,0.44838652,0.5413699,-0.07579335,0.1601368,-0.10043533,-0.44452676,0.592363,-0.017748633,0.064274415,-0.012235641,0.057279732,-0.47409827,0.041318852,-0.198881,-0.0762475,0.09995934,0.27885193,0.43082902,0.6282884,0.057174116,0.6344606,-0.0017799838,-1.5976917,-0.60880965,0.76679724,-0.0022828914,-1.8459615,-0.38143918,0.10702054
p17_p12_i5_i5_a0.25,-0.11847864,-0.37818617,-0.52243173,0.9738039,0.41681778,0.046435542,-0.22344407,-0.15444636,-0.01058045,-0.4388806,-0.13750112,-0.053642556,0.025593597,0.1000462,-1.0787013,-0.098719835,-0.12648234,-0.14736743,0.062695235,0.34563756,0.41743207,-1.4679184,0.098070525,0.106359825,-0.018318895,-2.2553868,0.79607683,0.9095936,0.07823831,-1.5619103,0.16064171,-0.06382631
p17_p12_i5_i5_a0.5,-0.481642,-0.87221044,0.16978121,0.7736329,0.06511553,0.02450356,-0.10775951,-0.18133076,0.4089966,-0.37084416,-0.09689094,0.0032284427,-0.0270635,0.03136779,-0.8223553,-0.08992063,-0.11282197,-0.12801923,0.05950114,0.23087603,0.19082147,-1.6316016,0.101972766,0.39559153,-0.045386467,-1.816683,0.41836798,0.35274497,0.010026644,-2.122379,-0.056998044,-0.055937734
p17_p12_i5_i5_a0.75,-0.7634317,-0.7665717,0.3065068,0.20274267,-0.104836404,-0.003256172,-0.18232366,-0.1665146,0.61001265,-0.5598498,-0.03525513,0.014751739,-0.036554188,0.02014671,0.06409109,-0.1075904,0.09192276,-0.1286727,0.05207257,0.3072983,-0.106304914,-1.8422735,0.08628726,0.7584908,-0.03750362,-1.6351619,0.16252978,0.1997168,0.011811462,-0.6039223,-0.3128919,-0.005079382
p17_p13_i1_i1_a0.25,-1.2226901,-0.82721466,0.90029705,0.5206858,0.2371279,-0.10444492,0.6262893,0.033210166,0.36451766,1.0527314,-0.087266564,0.06202553,0.06288269,0.002571959,0.32675618,-0.018371806,0.3276391,0.04595402,-0.0100234095,0.6625177,0.18717815,3.2688608,0.060505524,0.4526326,0.042368464,-0.46829188,-0.42554384,0.37981266,0.00042776763,0.31344226,0.3179354,0.07071645
p17_p13_i1_i1_a0.5,-1.1105753,-0.7640751,0.7966862,0.3847405,0.39978766,-0.09194145,0.623255,0.053940117,0.3963469,0.8748045,-0.09175089,0.08606769,0.028747372,0.039331652,-0.0883801,-0.025697544,0.4060867,0.055329412,-0.0038740505,0.44255406,0.26443303,3.0882921,0.053620815,0.20437862,0.06360776,-1.0195235,-0.45438123,0.74612665,0.041169666,0.44996485,0.25732833,0.0541039
p17_p13_i1_i1_a0.75,-0.8002504,-0.79193646,0.6966437,0.27074096,0.31119335,-0.10266976,0.65645355,0.06356388,0.31790885,0.7098419,-0.0704581,0.08686307,0.023078524,0.0736561,-0.33501554,-0.031478062,0.34825093,0.036276765,0.0015827911,0.3401038,0.18290782,3.0741637,0.0509116,0.04916075,0.06011412,-1.3748863,-0.4827745,0.8343576,0.07390978,0.45042467,0.25737256,0.05643724
p17_p13_i2_i2_a0.25,0.20202096,-0.3241554,1.2632521,0.14046362,0.33217758,0.019508112,-0.16534719,0.0040853396,-0.077145845,0.8240428,0.040337905,-0.00568771,-0.08134625,0.073656544,-0.5491009,-0.12115714,-1.4616551,-0.053939447,0.020167204,1.0033278,0.0047971755,-1.3677108,-0.07173548,-0.0769535,-0.00057950616,-0.58248925,-0.5141715,0.47623575,-0.006945138,3.6900682,0.55687946,0.08449461
p17_p13_i2_i2_a0.5,-0.074645855,-0.3313107,0.7898344,0.22446665,0.28703004,0.018257855,-0.14034419,0.012491388,-0.10895735,0.48304477,0.022405732,-0.011341473,-0.06705728,0.08157091,-0.60435534,-0.110065535,-1.7829784,-0.055858348,-0.008305229,0.6197086,-0.058202088,-0.94893795,-0.010307554,-0.24256049,-0.00033758464,-1.0906851,0.06835663,0.64462316,0.006138469,3.3931398,0.38757712,0.0765949
p17_p13_i2_i2_a0.75,-0.23212123,-0.4611947,0.56815374,0.24957985,0.34452212,0.012782427,-0.408013,-0.015639652,0.023881316,0.26044,0.0130109005,-0.03418267,-0.05879985,0.07045409,-0.6828792,-0.11457356,-1.7508568,-0.08965624,-0.027366472,0.39928192,0.10639049,-0.664676,0.03346679,-0.26206887,-0.031909507,-1.4470065,0.42622495,0.7817985,0.03871068,3.1103866,0.25791007,0.07533411
p17_p13_i3_i3_a0.25,0.20787482,-0.9931324,1.2707169,0.19336188,0.52546424,-0.13857192,0.73598796,-0.0071858945,0.49458608,1.3978359,-0.10545211,0.14386977,0.047305327,0.032437667,0.22480297,0.059976965,1.2221603,0.006840028,-0.0104012005,0.5970283,0.9470538,1.2984583,0.05094634,0.4385539,0.010825315,-0.5240454,-1.0551395,-0.078599185,-0.057061575,-2.7294314,-0.062810615,0.09009112
p17_p13_i3_i3_a0.5,-0.35998,-0.46595067,1.0689521,-0.06077072,0.5716823,-0.12914194,0.7804655,-0.018423166,0.41468844,1.6103343,-0.07742864,0.13911942,0.04517006,0.035913467,0.00048333406,0.08249986,1.1838009,-0.01113025,0.037586838,0.3813612,1.1186565,1.2146227,0.078660764,0.42846557,0.020102829,-0.9431806,-0.9109782,0.0066720843,-0.07048173,-2.123013,-0.09478642,0.12000511
p17_p13_i3_i3_a0.75,-0.6871035,-0.29799837,1.0074345,-0.17340735,0.5168269,-0.111742176,0.5481285,-0.050493915,0.34707865,1.5982748,-0.056561932,0.12751831,0.026525903,0.018978609,-0.13744295,0.089244634,1.0761648,-0.033062875,0.0668435,0.27239716,1.1651206,1.0426259,0.11107646,0.46501765,0.00885013,-1.231371,-0.85509473,0.11520988,-0.055575855,-1.7750102,-0.1462237,0.13165806
p17_p13_i4_i4_a0.25,0.63238055,-1.1245909,0.4550356,0.31951246,0.43813008,-0.12049841,0.4569965,0.010634495,0.14349136,0.32354313,-0.09039674,0.10370165,0.0156197045,0.044228964,-0.06145376,0.03270884,0.42148593,-0.003983654,-0.020626694,0.6230512,0.12999037,1.9286807,0.02128231,0.2874435,0.041172262,-0.6335454,-1.1356381,0.035431057,0.0040295282,-2.2905614,-0.3147391,0.057886183
p17_p13_i4_i4_a0.5,0.6518657,-1.2575026,0.13522574,0.16006765,0.16504079,-0.09707029,0.42715284,-0.0050562825,-0.124185264,-0.124387145,-0.041201334,0.07988259,0.01517522,0.05304708,-0.2643061,0.058885474,0.41386396,0.0040154755,0.026166933,0.33905005,0.27788454,1.7385733,0.023730606,0.22612092,0.06408587,-1.0730548,-0.8397864,0.42699897,-0.00375331,-1.812311,-0.32425314,0.06877165
p17_p13_i4_i4_a0.75,0.67660975,-1.2074003,-0.060352482,-0.06494747,0.04067588,-0.057516284,0.21230419,-0.027833493,-0.39244756,-0.48253584,-0.026737392,0.05825915,0.01820032,0.056420293,-0.28816938,0.05608487,0.42374986,-0.00844897,0.060605057,0.1992948,0.44797188,1.6008298,0.023312105,0.10772683,0.04908738,-1.3341663,-0.67549545,0.7429017,-0.015389181,-1.5054915,-0.363778,0.085608765
p17_p13_i5_i5_a0.25,0.10596807,-0.5117683,0.58882415,0.07400936,-0.15023111,-0.022093436,-0.1735861,-0.06882562,0.32649925,-0.11590098,0.059606455,0.00053099357,-0.08950984,0.08172999,0.05434537,-0.0713168,0.8026936,-0.123411365,0.05436232,0.31363028,-0.6573301,-1.3127244,-0.068772525,1.2159956,-0.045468092,-1.153677,-1.7486057,0.22719371,-0.014905365,1.3875793,-0.4819181,0.13208799
p17_p13_i5_i5_a0.5,-0.17297798,-0.5404917,0.2430309,0.09420562,-0.38100338,-0.002547918,-0.22657947,-0.10850701,0.33949903,-0.38871896,0.009677555,-0.007582446,-0.033618145,0.05434203,0.0036402345,-0.096865386,0.14568001,-0.13077009,0.0863773,0.18913078,-0.2791036,-1.4700506,-0.0020796582,0.9534919,-0.03785874,-1.6029035,-0.7642364,0.4509572,0.008541425,1.1640854,-0.44006756,0.061447553
p17_p13_i5_i5_a0.75,-0.6374018,-0.7113738,0.25027665,-0.401304,-0.3012954,0.030938704,-0.2590061,-0.10111101,0.34580448,-0.32692772,-0.054482304,-0.008223366,0.012315692,0.036486328,0.034150064,-0.10584687,-0.5051477,-0.121897586,0.04130962,0.22067505,0.035900384,-1.5530224,0.02240372,0.82132953,-0.04659018,-1.9185894,-0.09543404,0.4041307,0.009408309,1.2958614,-0.5089669,-0.015277063
p17_p14_i1_i1_a0.25,0.60581285,-1.3424764,0.30150715,0.3539305,0.15527117,-0.1072038,0.04748286,0.008393995,0.17844954,0.77756464,-0.034378402,0.058673073,0.019637711,0.05571034,0.40727884,-0.04327813,-0.07071826,-0.071777895,0.0015718332,0.56865185,0.3514061,1.9459937,0.038852554,0.3753948,0.00047836313,-1.3673747,0.12109192,1.0406113,0.044509266,0.7123178,-0.15886651,0.07679306
p17_p14_i1_i1_a0.5,0.107250735,-1.0623755,0.585925,0.19338194,0.18056875,-0.11268086,0.49044055,0.04893379,0.42730674,0.5653102,-0.071478024,0.08376388,0.017740615,0.06711011,0.09910667,-0.04476626,0.30496436,0.0023862962,-0.00064965244,0.41551417,0.39155096,2.425644,0.04642746,0.08537097,0.040158298,-1.456963,-0.019126728,0.9339185,0.08206433,0.6777825,0.04978119,0.046334594
p17_p14_i1_i1_a0.75,-0.22314775,-0.8530212,0.5470041,0.2816855,0.13575417,-0.098827876,0.7047117,0.056812327,0.43574896,0.42437327,-0.067971006,0.09014561,0.014965819,0.09513925,-0.27466157,-0.032828726,0.28872806,0.01783482,0.0019200426,0.33453184,0.28914732,2.820227,0.04011797,0.019512739,0.04985359,-1.5715802,-0.36756656,0.974399,0.09100583,0.6290618,0.13011305,0.047791764
p17_p14_i2_i2_a0.25,0.87845945,-0.7673636,0.8697252,-0.38380867,0.3210924,-0.058666334,-0.09038198,-0.013603218,0.14954653,0.53018296,0.038347613,0.0037051635,-0.05516469,0.034935564,1.2042446,-0.06818583,-1.0357137,-0.10877542,0.015331927,0.5128216,-0.5827913,-1.4784799,0.03381306,0.033656914,-0.044892587,-1.3434734,-1.69729,0.49579048,-0.019478409,-0.08117975,0.45410347,0.07741574
p17_p14_i2_i2_a0.5,0.6387264,-0.6870662,0.94920826,-0.19192752,0.26884636,-0.043012403,0.047938194,0.028865527,0.13658598,0.7372322,0.045751043,0.0037255492,-0.06907322,0.071767,1.1199973,-0.08596959,-1.7111446,-0.099994525,-0.0028324425,0.6170725,-0.7219492,-1.5170534,0.011441075,-0.08659534,-0.023117527,-1.1249589,-1.2598933,0.540595,-0.0321234,1.5344862,0.4706785,0.086597
p17_p14_i2_i2_a0.75,0.15241261,-0.66643184,0.7360654,0.20972532,0.36564422,-0.018377112,-0.11133531,0.025162272,0.07919362,0.57730776,0.029222317,0.012253645,-0.07766643,0.08796984,0.3772617,-0.11384649,-2.381667,-0.07008608,-0.034177594,0.6154402,-0.47776538,-1.1443601,0.0005125813,-0.2685437,-0.017457876,-1.1801406,-0.24774687,0.69174755,0.012689375,2.900994,0.4079944,0.06623282
p17_p14_i3_i3_a0.25,0.7007342,-0.24064223,1.0394832,0.2295501,0.26816106,-0.05801393,0.062214438,0.017761476,0.3369039,1.3688123,0.055140585,0.03875041,-0.015566752,0.079482615,0.1694135,0.0034721426,1.5410999,-0.087770924,0.09447566,0.41229647,-0.4787848,0.29016566,-0.04985559,0.00005736202,0.0074715205,-1.2036656,-2.3516932,0.25743574,-0.024246309,1.6676323,0.55111647,0.087895036
p17_p14_i3_i3_a0.5,0.03452757,-0.46147788,1.2210613,-0.13736317,0.23926246,-0.05956669,0.43741694,-0.007826271,0.4755508,1.4120202,0.01280817,0.08232152,0.005845256,0.065381244,0.44574982,0.06246094,1.636331,-0.067354776,0.10083026,0.38005215,0.17435773,0.37621856,0.03479155,0.32135954,0.03504721,-1.1666617,-2.142505,0.33485028,-0.09479789,-0.10831879,0.3842411,0.086170785
p17_p14_i3_i3_a0.75,-0.4406122,-0.348988,1.0030993,-0.3362529,0.2694086,-0.08393727,0.25408337,-0.055998027,0.37880364,1.460921,-0.015435444,0.10530721,0.023318838,0.03951384,0.011278987,0.09543918,1.5693262,-0.07383335,0.09815052,0.24214518,0.8578724,0.53469265,0.09464973,0.4299371,0.031916223,-1.3171753,-1.5706987,0.29239023,-0.091448195,-1.1741383,0.14893644,0.113828115
p17_p14_i4_i4_a0.25,1.4320568,-0.42190552,0.20950976,0.041652918,0.47478902,-0.04017876,0.55636674,-0.010990126,0.19795415,0.04130877,0.03023852,0.07314012,-0.012876132,0.11212663,0.49073082,0.0065529803,0.09763354,-0.11980315,0.06597669,0.21035725,-0.2698578,1.6403224,0.015465052,1.2152607,0.021439817,-1.5400741,-1.3807288,0.912603,-0.021347204,-0.4867675,-0.30143407,0.12929994
p17_p14_i4_i4_a0.5,1.0125811,-0.8597658,0.14974934,-0.114800826,0.27885312,-0.039984025,0.21666993,-0.0537733,0.012066722,-0.42810875,0.009560004,0.053582273,-0.008448527,0.104853705,0.38935226,0.021355756,0.34320107,-0.09581117,0.08547345,0.16476619,-0.0646652,1.5351691,0.03698014,0.8734538,0.021425933,-1.5730743,-1.0815793,1.0204473,-0.024994964,-0.6480209,-0.3872177,0.100863904
p17_p14_i4_i4_a0.75,0.71017015,-1.0803515,0.10692525,-0.09328979,0.09294185,-0.036057264,0.0326203,-0.0739758,-0.30586496,-0.6841067,0.0027383082,0.030138236,-0.003004728,0.09509273,0.23630184,0.033947375,0.5046624,-0.059130408,0.09397602,0.1430893,0.095830604,1.47292,0.042938583,0.54336655,0.015984945,-1.5714443,-0.8108677,1.0241395,-0.021137496,-0.89454985,-0.4306627,0.09204927
p17_p14_i5_i5_a0.25,0.25180227,-0.7873631,-0.359259,0.16308749,-0.49072564,-0.009839421,-1.2576704,-0.08821061,0.3592191,-0.6045924,0.031165201,0.032457456,-0.042399433,0.071603194,-0.9573071,-0.05022254,0.13534412,-0.14891756,0.016575791,0.39854676,0.37757218,-0.7791587,-0.031747557,0.978766,-0.027488507,-1.0698862,-1.852984,0.4182407,-0.019195419,1.0796221,-0.3987314,0.107314795
p17_p14_i5_i5_a0.5,0.015597165,-0.5411445,-0.03886562,0.28810957,-0.56563133,0.006195288,-0.83837336,-0.11137807,0.49093917,-0.5888087,0.023747697,0.0009353524,-0.057969805,0.057079297,-0.4438876,-0.08556831,0.10644919,-0.15388414,0.029381432,0.21876132,-0.04455483,-1.0861814,-0.0060434937,0.9983764,-0.0640193,-1.3937763,-1.233466,0.4449001,0.012197242,1.0948173,-0.40168142,0.07382832
p17_p14_i5_i5_a0.75,-0.3045867,-0.640708,0.2696325,-0.15369171,-0.43560255,0.016821275,-0.3317163,-0.12933709,0.50552595,-0.37121156,-0.034307733,-0.016733238,-0.016981374,0.046219297,-0.113236755,-0.117687255,-0.3329402,-0.1299162,0.071375385,0.15317947,0.0077400804,-1.4396567,0.0210139,0.8969484,-0.054804515,-1.8033663,-0.38338825,0.5295033,0.021093559,1.0942984,-0.4536451,0.0025769807
p17_p15_i1_i1_a0.25,0.083357275,-0.9358142,0.74462485,0.609545,0.32606792,-0.034497306,0.596421,0.011414055,0.6594002,0.29675022,-0.08273649,0.074390456,0.009819034,0.10194428,-0.02938199,-0.022771806,0.5951119,0.010832403,0.0047073937,0.27262735,0.43322313,2.6313405,0.016758548,0.08420801,0.02826522,-1.4622934,-0.52052134,0.7209719,0.050639886,1.0719635,-0.23421308,0.046107363
p17_p15_i1_i1_a0.5,-0.1134585,-0.88186127,0.575004,0.4554303,0.30151436,-0.05676028,0.7161533,0.04166592,0.57462716,0.3523372,-0.07890101,0.08282584,0.023821265,0.11125368,-0.24137977,-0.025175411,0.40192416,0.025713187,0.00090294424,0.27158892,0.35806417,2.8934684,0.013098793,-0.03859448,0.04803548,-1.4974763,-0.51490784,0.84394026,0.06486287,0.97171336,-0.032288298,0.057538513
p17_p15_i1_i1_a0.75,-0.3283497,-0.86331826,0.54011965,0.41052625,0.19191808,-0.077188104,0.7439055,0.043112736,0.4640678,0.38350135,-0.06191151,0.082169905,0.027392756,0.11249496,-0.3676591,-0.02865899,0.21326834,0.025312401,-0.002029161,0.33514017,0.27997705,3.1431441,0.019063624,-0.002776675,0.050221123,-1.5268651,-0.6293689,0.92685616,0.075107515,0.6938693,0.11547153,0.06489611
p17_p15_i2_i2_a0.25,0.61401254,-0.15061899,1.4548385,0.7777612,0.4005484,0.004942367,-0.14536306,0.002679877,0.44727173,1.1040945,0.06442464,0.0075562345,-0.07136906,0.053720273,-0.19624925,-0.045075774,0.14276621,-0.11252544,0.0530181,0.63923043,-0.25356573,0.2341728,-0.108890645,0.8728526,-0.0018729654,-1.2172045,-1.6079733,0.4088822,-0.012186591,3.5451367,-0.14271908,0.120079
p17_p15_i2_i2_a0.5,0.29345286,-0.069320366,0.59539175,0.51838684,0.2745229,-0.006321162,-0.5592524,-0.006869826,0.023835719,0.7512268,0.062334247,-0.011742263,-0.080396034,0.038116504,-0.6171971,-0.081779934,-0.7407361,-0.13916369,0.03027493,0.4693156,-0.1210503,-0.20095041,-0.056977823,0.45369935,-0.021187566,-1.4268088,-0.96714866,0.62543064,0.029229704,3.146711,0.032651484,0.13882732
p17_p15_i2_i2_a0.75,-0.0736172,-0.29947013,0.44969365,0.27959964,0.3381593,0.007683985,-0.4544933,-0.016641308,0.04092285,0.4422572,0.033518646,-0.027212702,-0.05561882,0.056651596,-0.7447552,-0.108782105,-1.4307129,-0.12918389,-0.016572475,0.38320154,0.052098855,-0.36258513,0.002953833,0.027748305,-0.03793947,-1.5569763,-0.0072505046,0.7707125,0.04196593,3.0198321,0.14744712,0.09748473
p17_p15_i3_i3_a0.25,0.049882203,-0.18833743,0.5045192,-0.19579437,-0.045103893,-0.032574788,0.35626805,-0.14642535,0.2675211,1.5041667,-0.07721337,0.09379081,-0.031078413,0.018366009,-1.0476696,0.00040149782,-0.3043904,-0.105079435,0.14231922,0.44836372,1.0570942,-0.07110989,0.022103027,0.8985848,-0.028739907,-1.8236625,-1.0523057,0.6940168,0.010706131,-1.3892032,-0.6656938,0.103762165
p17_p15_i3_i3_a0.5,-0.18841775,-0.336164,0.75409913,-0.27854088,0.063871965,-0.058913097,0.39072806,-0.12738605,0.3142219,1.6438016,-0.051926084,0.11545925,-0.005325501,-0.0038844575,-0.76641977,0.030560836,0.0925287,-0.08264827,0.14056957,0.40238607,1.1047448,0.109911114,0.041687272,0.7206076,-0.021764264,-1.7189412,-1.1555868,0.54992545,-0.036691286,-1.5877705,-0.55171084,0.118647575
p17_p15_i3_i3_a0.75,-0.54051524,-0.35134733,0.9738805,-0.33559877,0.2668597,-0.085198104,0.44708696,-0.10819283,0.40915057,1.7865344,-0.04757522,0.13204823,0.014902912,-0.010698546,-0.49191886,0.06686673,0.57416046,-0.060108256,0.1265588,0.36123747,1.2117293,0.34025696,0.07843296,0.66220695,-0.022874698,-1.5877835,-1.176378,0.4313777,-0.051428806,-1.747281,-0.43671697,0.14161383
p17_p15_i4_i4_a0.25,1.1869055,-0.065982625,-0.2264086,-0.2822557,0.72594726,-0.027160274,-0.140597,0.010486275,-0.3772074,-0.019031592,0.011157483,0.08714984,-0.015056982,0.046061523,0.08082032,0.053416412,0.99865115,-0.07708384,0.104438215,0.5035357,-0.7223989,1.3797874,-0.011955874,0.4471616,0.1384728,-1.3012068,-1.3887506,0.63303053,-0.06220393,-1.0200068,-0.16409698,0.10231581
p17_p15_i4_i4_a0.5,1.1157335,-0.62678665,-0.308011,-0.10407615,0.44982684,-0.047631398,0.11050309,-0.008760646,-0.36569607,-0.20291667,0.003512185,0.08743754,0.0123838475,0.06883496,-0.11270109,0.076204345,0.7098727,-0.055583484,0.086918354,0.3531106,-0.2860756,1.4396758,-0.008224558,0.35215127,0.118594125,-1.3397051,-1.1152592,0.6740198,-0.061785635,-1.2267382,-0.28668588,0.11435656
p17_p15_i4_i4_a0.75,0.8196934,-1.0066086,-0.24855803,-0.16376181,0.25837818,-0.043472648,0.12829508,-0.039407823,-0.4514761,-0.58954567,-0.0060350075,0.06567611,0.022779133,0.07769135,-0.24694619,0.070543565,0.58776736,-0.03328484,0.08569921,0.2061665,0.19287637,1.4832249,0.018588817,0.23823816,0.07417494,-1.4570501,-0.7562268,0.8647164,-0.038654987,-1.1967387,-0.36590374,0.09740212
p17_p15_i5_i5_a0.25,-0.396416,-0.60943365,0.69512546,-0.20702419,0.41171843,-0.057540804,0.5995454,-0.099778384,0.4297299,0.7589299,0.019416075,0.055702735,-0.05733216,0.031296153,0.5561381,-0.013517781,1.2505748,-0.13265756,0.051213466,0.4557622,-0.038858324,-1.2634697,0.072649285,0.4734942,-0.011224318,-1.2108568,-1.4491712,-0.08259907,-0.053916465,-0.8803159,-0.5588772,0.11612232
p17_p15_i5_i5_a0.5,-0.32133433,-0.46762347,0.31975517,0.13572162,-0.17395613,-0.0015214328,-0.044693433,-0.1549001,0.4949052,-0.07051635,-0.0004480183,0.0063821347,-0.04081552,0.052951846,0.24794817,-0.087256856,0.40860596,-0.15479311,0.0721928,0.24636447,-0.21068487,-1.4879045,0.040972736,0.735193,-0.032307863,-1.5906866,-0.7332862,0.27821505,-0.01414635,0.065255925,-0.53638494,0.064505026
